,Tweet id,Tweet permalink,Tweet text,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements
71,8.732523710355661e+17,https://twitter.com/AtlantaHabitat/status/873252371035566082,"A huge thank you to Jamie Willis, our volunteer of the month, for her service at our ReStore. #service #volunteer #atlantahabitat https://t.co/OgVBKePtBc",2017-06-09 18:56 +0000,627.0,7.0,0.011164274322169059,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,2,2
72,8.718359135880028e+17,https://twitter.com/AtlantaHabitat/status/871835913588002817,#MotivationMonday #MotivationMondays #SpringCleaning #StayAhead #SmartHomeownership #AtlantaHabitat #Atlanta #Homeownership https://t.co/Hq3JuvSwIb,2017-06-05 21:07 +0000,472.0,2.0,0.00423728813559322,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
73,8.703474482287329e+17,https://twitter.com/AtlantaHabitat/status/870347448228732928,YWCA honored our President/CEO Lisa Y. Gordon at its 2017 Salute to Women of Achievement program. Congratulations! https://t.co/r4WgAq4vrZ,2017-06-01 18:32 +0000,689.0,12.0,0.01741654571843251,4.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0,0,0,0,0,2,2
74,8.703090556753674e+17,https://twitter.com/AtlantaHabitat/status/870309055675367424,"Congratulations to Denise our newest Atlanta Habitat homeowner! ""I'm so grateful,"" said Denise.  #happyhomeowner #atlantahabitat #homeowner https://t.co/qvxB25iAqh",2017-06-01 16:00 +0000,549.0,4.0,0.007285974499089253,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,3
75,8.677756775416259e+17,https://twitter.com/AtlantaHabitat/status/867775677541625856,"Anxiously awaiting the official salute to our CEO, colleague, spouse, friend @lisaygordon at @salutes 2017. https://t.co/KNWXLEXcNF",2017-05-25 16:13 +0000,656.0,19.0,0.028963414634146343,3.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0,0,0,0,0,6,6
76,8.674528945760379e+17,https://twitter.com/AtlantaHabitat/status/867452894576037888,"""Perseverance, belief in yourself and faith that you can do it is what you all represent."" -Lisa Gordon 
#AtlantaHabitat #VGAScholarship https://t.co/g2HE5QOTLq",2017-05-24 18:51 +0000,580.0,2.0,0.003448275862068965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
77,8.674449660874138e+17,https://twitter.com/AtlantaHabitat/status/867444966087413761,"We are congratulating 3 Atlanta Habitat homeowners who have received $2,500 scholarships each to take the next step in reaching their goals! https://t.co/072Q1fkIiF",2017-05-24 18:19 +0000,698.0,13.0,0.01862464183381089,3.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0,0,0,0,0,0,0
78,8.670505326528963e+17,https://twitter.com/AtlantaHabitat/status/867050532652896256,"In the words of Ms. Gibson, ""I am so happy to finally be a homeowner."" Congratulations on your closing today, Ms. Gibson. #AtlantaHabitat https://t.co/UDpuDt689x",2017-05-23 16:12 +0000,682.0,6.0,0.00879765395894428,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,1
79,8.667242532316119e+17,https://twitter.com/AtlantaHabitat/status/866724253231611908,Every swing by every golfer has contributed to advancing our mission to empower working families and transform neighborhoods. https://t.co/MIgeaue7Is,2017-05-22 18:35 +0000,700.0,10.0,0.014285714285714284,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,2,2
80,8.666602182263071e+17,https://twitter.com/AtlantaHabitat/status/866660218226307072,Our first golf tournament hosted by our dedicated partner SunTrust Bank Enterprise Data Organization is officially underway! #AtlantaHabitat https://t.co/UfcPH4ra8L,2017-05-22 14:21 +0000,651.0,11.0,0.016897081413210446,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0,0,0,0,0,3,3
81,8.656418653111747e+17,https://twitter.com/AtlantaHabitat/status/865641865311174656,Congratulations to Nikivada White for becoming a 3rd generation Atlanta Habitat Homeowner! Way to keep it in the family. #AtlantaHabitat https://t.co/ZGZR2YXWHC,2017-05-19 18:54 +0000,638.0,7.0,0.0109717868338558,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,1
82,8.645625651076424e+17,https://twitter.com/AtlantaHabitat/status/864562565107642369,Ms. Gloria has been rehabbed! We are happy to have her in our first sponsored rehabbed home. #AtlantaHabitat #BuildThriveGrow #Rehabbed https://t.co/RAKMvbBbJK,2017-05-16 19:25 +0000,791.0,3.0,0.0037926675094816687,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
83,8.641863122696274e+17,https://twitter.com/AtlantaHabitat/status/864186312269627392,We are one week away from our first golf tourney May 22 w/ @SunTrust  at @TheGCOG that benefits our mission. https://t.co/6ynyjgZtYR https://t.co/RPpUOAqdTI,2017-05-15 18:30 +0000,520.0,5.0,0.009615384615384616,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
84,8.630652240013189e+17,https://twitter.com/AtlantaHabitat/status/863065224001318912,We celebrate the completion of the Lane family home - @GeorgiaPacific 28th build with Atlanta Habitat! https://t.co/R41UkxCkEj,2017-05-12 16:15 +0000,3307.0,45.0,0.01360749924402782,6.0,0.0,6.0,0.0,21.0,0.0,4.0,0.0,0,0,0,0,0,8,8
85,8.615741240277402e+17,https://twitter.com/AtlantaHabitat/status/861574124027740160,"Golfing is a terrific way to connect, win &amp; help #atlantahabitat at the @SunTrust  golf tournament 5/22. Register at https://t.co/l5rhfQfXS3 https://t.co/v0P8lK8LQO",2017-05-08 13:30 +0000,815.0,9.0,0.011042944785276074,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0
86,8.605763426723226e+17,https://twitter.com/AtlantaHabitat/status/860576342672322560,Atlanta Habitat homebuyer Ms. Shannon worked alongside Heisman Trophy winners to kick off the building of her new house. #homeisthekey https://t.co/Cc5l9SVAZJ,2017-05-05 19:26 +0000,3193.0,68.0,0.021296586282492952,2.0,0.0,17.0,0.0,3.0,0.0,6.0,0.0,0,0,0,0,0,40,40
87,8.605185292920013e+17,https://twitter.com/AtlantaHabitat/status/860518529292001281,"9 years strong: @atlantahabitat Charity Navigator 4-star-rating for financial health, accountability &amp; transparency. https://t.co/YIbw05zJFs https://t.co/q5xdFu131C",2017-05-05 15:36 +0000,769.0,6.0,0.0078023407022106625,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,2,2
88,8.601533512831017e+17,https://twitter.com/AtlantaHabitat/status/860153351283101696,@PatriciaMMart10 @JNJournalist @11AliveNews Please go to our website for more info: https://t.co/kxCYMGAGH0 and sign-up for an information session: https://t.co/B2z2OBdinF,2017-05-04 15:25 +0000,187.0,3.0,0.016042780748663103,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
89,8.590561080146412e+17,https://twitter.com/AtlantaHabitat/status/859056108014641153,#atlantahabitat joins @SunTrust 5/22 for our golf tournament at @TheGCOG. Join us on the links - player or sponsor! https://t.co/VohEQk3yf0,2017-05-01 14:45 +0000,637.0,5.0,0.007849293563579277,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
90,8.587654972188467e+17,https://twitter.com/AtlantaHabitat/status/858765497218846721,We are thrilled to have @SunTrust  host our first-ever Golf Tournament! Register now to join us at @TheGCOG May 22.  https://t.co/zTzVIguOR9 https://t.co/cxmrph7uuy,2017-04-30 19:30 +0000,2474.0,27.0,0.01091350040420372,3.0,0.0,2.0,0.0,3.0,0.0,5.0,0.0,0,0,0,0,0,14,14
91,8.579755978506609e+17,https://twitter.com/AtlantaHabitat/status/857975597850660867,First wall goes up! @HeismanTrophy @NissanUSA @NissanLitano &amp; #AtlantaHabitat Building homes &amp; helping neighborhoods thrive! #HomeIsTheKey https://t.co/kYIM5caZUv,2017-04-28 15:11 +0000,1013.0,18.0,0.01776900296150049,3.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,0,0,0,0,0,5,5
92,8.57695196439511e+17,https://twitter.com/AtlantaHabitat/status/857695196439511040,#AtlantaHabitat team with the #Heisman trophy winners will work together to build @HeismanTrophy  house. Stay tuned for more. #HomeIsTheKey https://t.co/chRBlevQQV,2017-04-27 20:37 +0000,7456.0,80.0,0.01072961373390558,6.0,1.0,18.0,4.0,6.0,3.0,3.0,0.0,0,0,0,0,0,39,39
93,8.569234146108047e+17,https://twitter.com/AtlantaHabitat/status/856923414610804737,We were delighted to have @CherylPreheim  from @11AliveNews  touring w/ #atlantahabitat's @LYGordon  and Melinda Kelleher today. https://t.co/SGmlFz6crv,2017-04-25 17:30 +0000,1854.0,111.0,0.05987055016181229,6.0,1.0,16.0,7.0,6.0,0.0,17.0,0.0,0,0,0,0,0,58,58
94,8.5253242807373e+17,https://twitter.com/AtlantaHabitat/status/852532428073730052,"@Habitat_org on the Hill 2017 keynote speaker Matthew Desmond's ""Evicted"" wins Pulitzer Prize.  https://t.co/QimMQ9tItk https://t.co/LCvwwEyArZ",2017-04-13 14:42 +0000,125.0,1.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
95,8.506956122071572e+17,https://twitter.com/AtlantaHabitat/status/850695612207157248,"Day 6 of #globalvillage trip to DR: prepping &amp; painting the walls on another home. #buildthrivegrow 

Learn more: https://t.co/OHN12clgEQ… https://t.co/Tu2MVkGul3",2017-04-08 13:03 +0000,899.0,33.0,0.03670745272525028,5.0,0.0,9.0,0.0,3.0,0.0,5.0,0.0,0,0,0,0,0,11,11
96,8.501861735113441e+17,https://twitter.com/AtlantaHabitat/status/850186173511344128,"Day 5 of #globalvillage trip to DR: it's dedication day for an excited family! #buildthrivegrow 

Learn more: https://t.co/OHN12clgEQ… https://t.co/zZbuKRn4xy",2017-04-07 03:19 +0000,705.0,20.0,0.02836879432624113,4.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,0,0,0,0,0,8,8
97,8.501576590220861e+17,https://twitter.com/AtlantaHabitat/status/850157659022086145,"Day 4 of #globalvillage trip to DR: the homes get finishing touches with stone pieces. #buildthrivegrow 
Learn more: https://t.co/zUyXXQL83t https://t.co/kXEdlWpY0c",2017-04-07 01:25 +0000,884.0,27.0,0.03054298642533937,5.0,0.0,5.0,0.0,4.0,0.0,1.0,0.0,0,0,0,0,0,12,12
98,8.49464326037672e+17,https://twitter.com/AtlantaHabitat/status/849464326037671936,"Day 3 of #globalvillage trip to DR: the team collaborates with @Habitat_DomRep to help secure the foundation. 
https://t.co/7hLyg42kxj https://t.co/C5i1E7ci3G",2017-04-05 03:30 +0000,677.0,28.0,0.0413589364844904,4.0,0.0,3.0,2.0,6.0,1.0,6.0,0.0,0,0,0,0,0,6,6
99,8.49111268984279e+17,https://twitter.com/AtlantaHabitat/status/849111268984279040,"Day 2 of #globalvillage trip to DR: Alongside a working family who will live in the home, the team makes 11 cement slabs. #buildthrivegrow https://t.co/M4xeqjcpkl",2017-04-04 04:07 +0000,1491.0,65.0,0.043594902749832326,6.0,0.0,5.0,1.0,8.0,1.0,9.0,0.0,0,0,0,0,0,35,35
100,8.489298467890586e+17,https://twitter.com/AtlantaHabitat/status/848929846789058563,200 bags of trash &amp; 200 tires were collected at Dixie Hills' clean up project. Thanks @NorthPoint ministries &amp; neighbors for the hard work! https://t.co/ZMXNpqtsGv,2017-04-03 16:07 +0000,593.0,20.0,0.03372681281618887,2.0,0.0,6.0,0.0,4.0,0.0,3.0,0.0,0,0,0,0,0,5,5
101,8.487106248677499e+17,https://twitter.com/AtlantaHabitat/status/848710624867749888,Day 1 of #globalvillage trip to DR: touring Santo Domingo on the way to build in San Juan. More: https://t.co/7hLyg42kxj #buildthrivegrow https://t.co/CqnWDceqNK,2017-04-03 01:35 +0000,912.0,47.0,0.05153508771929825,5.0,1.0,5.0,0.0,5.0,0.0,6.0,0.0,0,0,0,0,0,25,25
102,8.483439722673889e+17,https://twitter.com/AtlantaHabitat/status/848343972267388928,A crew of Atlanta Habitat staff &amp; volunteers headed to the DR for 8 days to sponsor our 1st #GlobalVillage build project. #buildthrivegrow https://t.co/uV5s6wxjlB,2017-04-02 01:18 +0000,747.0,29.0,0.03882195448460509,4.0,0.0,6.0,0.0,1.0,2.0,5.0,0.0,0,0,0,0,0,11,11
103,9.127870469173412e+17,https://twitter.com/AtlantaHabitat/status/912787046917341186,"Congratulations to committed supporters, @Delta and @Deloitte for winning the project and skills-based project impact awards!",2017-09-26 21:12 +0000,984.0,12.0,0.012195121951219513,2.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0,0,0,0,0,0,0
104,9.127112891469292e+17,https://twitter.com/AtlantaHabitat/status/912711289146929152,Laura and Melinda chat with @AtlantaHabitat board member and director of opportunity at @Novelis #AtlantaHabitat #CVCAwards #Impact https://t.co/I9t4FrmLmH,2017-09-26 16:11 +0000,2120.0,50.0,0.02358490566037736,3.0,0.0,3.0,1.0,2.0,2.0,31.0,0.0,0,0,0,0,0,8,8
105,9.127102889479373e+17,https://twitter.com/AtlantaHabitat/status/912710288947937281,Here to support our generous sponsors for their hard work and impact throughout the year at the Corporate Volunteer Council 25th anniversary https://t.co/xgZbZ6ZftI,2017-09-26 16:07 +0000,880.0,11.0,0.0125,2.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0,0,0,0,0,1,1
106,9.102511035934024e+17,https://twitter.com/AtlantaHabitat/status/910251103593402369,Thank you @GeneralCableNA for your continued generous donation and for helping build quality homes alongside Atlanta Habitat homebuyers! https://t.co/EikRlmLKuk,2017-09-19 21:15 +0000,1658.0,12.0,0.007237635705669481,2.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0,0,0,0,0,4,4
107,9.073543995210875e+17,https://twitter.com/AtlantaHabitat/status/907354399521087488,"Gov. Deal has declared a state of emergency for GA. Given this, @AtlantaHabitat will be closed tomorrow, Sept. 12, 2017. Please stay safe! https://t.co/A6Ckug2zgH",2017-09-11 21:25 +0000,992.0,9.0,0.009072580645161293,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0,0,0,0,3,3
108,9.054583370468311e+17,https://twitter.com/AtlantaHabitat/status/905458337046831104,Upahar: Atlanta Habitat's first Hindu Build: https://t.co/ALN7oKcNGY via @YouTube,2017-09-06 15:51 +0000,1004.0,9.0,0.00896414342629482,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0,0,0,0,0,0,0
109,9.03737498635051e+17,https://twitter.com/AtlantaHabitat/status/903737498635051008,"In honor of all of our hard working homeowners and the Atlanta Habitat Staff, Happy Labor Day! #AtlantaHabitat #BuildThriveGrow https://t.co/qNGcXxONzv",2017-09-01 21:53 +0000,1219.0,13.0,0.01066447908121411,4.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0
110,9.033734814836531e+17,https://twitter.com/AtlantaHabitat/status/903373481483653122,Atlanta Habitat for Humanity Home Tour: https://t.co/f6G7LO3y4s via @YouTube,2017-08-31 21:46 +0000,1003.0,10.0,0.009970089730807577,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0,0,0,0,0,0,0
111,9.033700371085926e+17,https://twitter.com/AtlantaHabitat/status/903370037108592640,The Lovett School kindly painted these bird houses for our Atlanta Habitat homeowners. There was only one appropriate way to put them away. https://t.co/mojDACa8jm,2017-08-31 21:32 +0000,1093.0,16.0,0.01463860933211345,1.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,0,0,0,0,0,6,6
112,9.02890806822015e+17,https://twitter.com/AtlantaHabitat/status/902890806822014976,"Thank you, @atlantarealtorsassociation for having us participate in your annual trade show! Look forward to building with you this October. https://t.co/bSLjROR3SV",2017-08-30 13:48 +0000,1092.0,12.0,0.01098901098901099,1.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0,0,0,0,0,4,4
113,9.02586841270018e+17,https://twitter.com/AtlantaHabitat/status/902586841270018048,Lisa talks with Rose Scott on Closer Look about how we are revitalizing communities block-by-block @wabenews #AtlantaHabitat #BeyondTheBuild https://t.co/jYSPkMZkQe,2017-08-29 17:40 +0000,1391.0,16.0,0.011502516175413372,2.0,0.0,6.0,1.0,0.0,0.0,4.0,0.0,0,0,0,0,0,3,3
114,9.003614648081654e+17,https://twitter.com/AtlantaHabitat/status/900361464808165376,When you finally get to ride your bike in the house without getting in trouble. #WorkFlow #LifeAtAtlantaHabitat #BikeProvidedBy @atlantabike https://t.co/yO5Sk2whaz,2017-08-23 14:17 +0000,1350.0,15.0,0.011111111111111113,2.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0,0,0,0,0,4,4
115,8.999949172038369e+17,https://twitter.com/AtlantaHabitat/status/899994917203836929,@atlantabike completed a workshop series on bike safety and maintenance for Atlanta Habitat homeowners and provided new bikes and helmets! https://t.co/TMTMsK9x3d,2017-08-22 14:01 +0000,205.0,4.0,0.01951219512195122,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0
116,8.997502967375012e+17,https://twitter.com/AtlantaHabitat/status/899750296737501185,"@AtlantaHabitat homeowner, Ms. Pitts, had much to sing about at her southwest Atlanta house dedication along side the @HomeDepot IT dept. https://t.co/1UHFhlbEYY",2017-08-21 21:49 +0000,1270.0,13.0,0.010236220472440943,2.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0,0,0,0,0,59,4
117,8.997151889198162e+17,https://twitter.com/AtlantaHabitat/status/899715188919816194,Atlanta Habitat taking a break from our daily routine to experience the Great American Eclipse. #AtlantaHabitat #WorkFlow #WorkFunBalance https://t.co/diNpemtD7A,2017-08-21 19:29 +0000,1367.0,12.0,0.008778346744696415,2.0,0.0,2.0,0.0,0.0,1.0,6.0,0.0,0,0,0,0,0,1,1
118,8.960515251846676e+17,https://twitter.com/AtlantaHabitat/status/896051525184667648,It may be rainy outside but it feels like a summer day in the Atlanta Habitat office with Nary's summer rolls! #AtlantaHabitat #WorkFlow https://t.co/29RrAeprVK,2017-08-11 16:51 +0000,1391.0,13.0,0.009345794392523364,3.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,3,3
119,8.953648895559393e+17,https://twitter.com/AtlantaHabitat/status/895364889555939329,"We want to publicly thank Corliss, the ""it"" person for various homebuyers, for more than a decade of service and smiles. #AtlantaHabitat https://t.co/zyz0G4bQBw",2017-08-09 19:23 +0000,1295.0,12.0,0.009266409266409266,3.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0
120,8.928019969268777e+17,https://twitter.com/AtlantaHabitat/status/892801996926877696,We offer career experience &amp; a chance to make a difference. Undergraduate &amp; graduate students are invited to apply. https://t.co/79Ftn8Y0IE https://t.co/b5eP9tw549,2017-08-02 17:39 +0000,1445.0,11.0,0.0076124567474048456,3.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0,0,0,0,0,0,0
121,8.910041332511908e+17,https://twitter.com/AtlantaHabitat/status/891004133251190790,Looking for volunteer opportunities in the Atlanta area? Sign up for a ReStore Orientation today! https://t.co/lemefSm756 #ReStore https://t.co/ZDlWsEtAdf,2017-07-28 18:35 +0000,1405.0,6.0,0.004270462633451958,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0
122,8.902296047362744e+17,https://twitter.com/AtlantaHabitat/status/890229604736274432,"Thanks to our volunteers for making this year’s Builders Blitz a success!
Volunteer to ""build the block"" at https://t.co/mfMRtAi4wd https://t.co/Q2ZQmYgmep",2017-07-26 15:17 +0000,1513.0,11.0,0.007270323859881031,4.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,2,2
123,8.881380904428954e+17,https://twitter.com/AtlantaHabitat/status/888138090442895360,"https://t.co/vCxZIZAj32
How many cans does it take to build a home? If you ask @Novelis, our Westside partner, 3 million sounds about right!",2017-07-20 20:46 +0000,1394.0,7.0,0.005021520803443328,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0
124,8.874099362416148e+17,https://twitter.com/AtlantaHabitat/status/887409936241614848,See how you can engage with Atlanta Habitat at https://t.co/hicWhqNXVw #AtlantaHabitat #DidYouKnow #engage #getinvolved #beyondthebuild https://t.co/Fvs8S9WDIY,2017-07-18 20:33 +0000,1418.0,9.0,0.006346967559943582,1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0,0,0,0,0,2,2
125,8.873209780486595e+17,https://twitter.com/AtlantaHabitat/status/887320978048659456,Dine out and help out at TONIGHT at Six Feet Under! A portion of the sales will benefit Atlanta Habitat. #AtlantaHabitat #BeyondTheBuild https://t.co/s5y6veXaEc,2017-07-18 14:39 +0000,1378.0,4.0,0.002902757619738752,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,2,2
126,8.870643221276672e+17,https://twitter.com/AtlantaHabitat/status/887064322127667200,Atlanta has had a lot of rain this summer. Make sure your home is safe and ready for the weather. #MotivationMonday #AtlantaHabitat https://t.co/QS4pdt38se,2017-07-17 21:39 +0000,1205.0,3.0,0.002489626556016597,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,1
127,8.856119609094062e+17,https://twitter.com/AtlantaHabitat/status/885611960909406209,"@ATLWomensBuild is right around the corner. See how you can support 2 for 2 at https://t.co/wbLM9dX7zs
 #2For2 #tbt #AtlantaHabitat #women https://t.co/En3HZVakRs",2017-07-13 21:28 +0000,204.0,2.0,0.00980392156862745,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
128,8.830427838245601e+17,https://twitter.com/AtlantaHabitat/status/883042783824560128,Partnering with over 40 youth &amp; Northside Church's Metro Atlanta Project on a neighborhood clean-up in Southeast Atlanta. #BeyondTheBuild https://t.co/hlGvgNhDqN,2017-07-06 19:19 +0000,1496.0,8.0,0.0053475935828877,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
129,9.359130787635446e+17,https://twitter.com/AtlantaHabitat/status/935913078763544576,"Bring joy to many Atlanta families this holiday season by donating nonperishable food items and new toys! 

We are collecting these items at our ReStore now through Friday, Dec. 15. Details: https://t.co/JVid0AhrL6 #buildthrivegrow @ACFB https://t.co/7r1xwW1gj6",2017-11-29 16:47 +0000,1038.0,16.0,0.015414258188824663,2.0,0.0,0.0,4.0,3.0,0.0,7.0,0.0,0,0,0,0,0,0,0
130,9.357235467473306e+17,https://twitter.com/AtlantaHabitat/status/935723546747330560,"We're in the final hour of #GivingTuesday Click to give now!
https://t.co/VOI1tHBlV9
Our homeowners are teachers, service workers &amp; police officers. They work hard to qualify &amp; build their homes &amp; achieve their dreams of homeownership. Give now &amp; your gift will make a difference. https://t.co/8hJNq9q362",2017-11-29 04:14 +0000,585.0,4.0,0.0068376068376068385,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0,0,0,0,0,0,0
131,9.356465311847424e+17,https://twitter.com/AtlantaHabitat/status/935646531184742403,"We still have time! Click the link to give.
https://t.co/VOI1tHBlV9
Children of homebuyers are more likely to graduate from college and more likely to own a home within 10 years of being on their own. Your gift on #GivingTuesday helps families and neighborhoods to thrive! https://t.co/sktVwzLCmj",2017-11-28 23:08 +0000,806.0,13.0,0.016129032258064516,1.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0,0,0,0,0,0,0
132,9.355638558828667e+17,https://twitter.com/AtlantaHabitat/status/935563855882866691,"Click the link to give! https://t.co/JE4CpHJUqv
Your generous gift sponsors new home builds, but also critical repairs for veterans &amp; elderly residents to make their homes safe, dry &amp; accessible. That’s how we build the block! Give &amp; make a difference you can see! #GivingTuesday https://t.co/atsJ3xnMdz",2017-11-28 17:39 +0000,546.0,4.0,0.007326007326007327,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0
133,9.355190548692869e+17,https://twitter.com/AtlantaHabitat/status/935519054869286917,"We go beyond the build to offer educational programming, scholarships and entrepreneurship training! We’re making dreams come true, beyond homeownership!
Our power hour starts in 20 minutes! Click the link for more details. #GAGives #GivingTuesday
https://t.co/VOI1tHBlV9 https://t.co/iBKGdN0GPe",2017-11-28 14:41 +0000,625.0,9.0,0.0144,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0,0,0,0,0,1,1
134,9.35372726486872e+17,https://twitter.com/AtlantaHabitat/status/935372726486872065,"Want to make the kind of difference that lasts for decades? Few things are as rewarding as helping someone’s dream come true, unless it’s knowing the dream will help families for generations to come. #GiveNow on #GivingTuesday
https://t.co/JE4CpHJUqv https://t.co/JGyYsCAj3e",2017-11-28 05:00 +0000,517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
135,9.331111799285924e+17,https://twitter.com/AtlantaHabitat/status/933111179928592384,"#GivingTuesday is only a week away! This year there are TWO chances to meet our $25,000 goal with GAGives and the Newman's Own Foundation. Click the links below to view our profiles. #AtlantaHabitat
https://t.co/VOI1tHBlV9
https://t.co/JE4CpHJUqv https://t.co/38KxOL0uI2",2017-11-21 23:13 +0000,654.0,11.0,0.016819571865443424,0.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,0,0,0,0,0,3,3
136,9.327004262516654e+17,https://twitter.com/AtlantaHabitat/status/932700426251665408,"Checking the fine print before signing a contract, now that is a savvy homeowner! It’ll save you future headaches and keep you on top of your budget. #MotivationMonday #StayAhead #Homeownership #AtlantaHabitat #BuildThriveGrow https://t.co/XaTn4SRWvt",2017-11-20 20:01 +0000,663.0,1.0,0.0015082956259426848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
137,9.316278339606569e+17,https://twitter.com/AtlantaHabitat/status/931627833960656897,@BofA_News https://t.co/SpHMjKukHu,2017-11-17 20:59 +0000,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
138,9.316192670653768e+17,https://twitter.com/AtlantaHabitat/status/931619267065376771,"Today, @ATLHawks cheerleaders joined us as we celebrated the dedication of Morgane M.'s home! Morgane loves being a mother &amp; an active member of her church. For 8 Saturdays, she has worked w/longtime sponsor, @BankofAmerica, to build their new home. Thank you, #BofAVolunteers! https://t.co/dVn3MaXINI",2017-11-17 20:25 +0000,4703.0,99.0,0.02105039336593664,7.0,2.0,21.0,12.0,6.0,0.0,22.0,0.0,0,0,0,0,0,29,29
139,9.311806341433795e+17,https://twitter.com/AtlantaHabitat/status/931180634143379457,"Atlanta Habitat homeowner, Jamilah has one more thing to be thankful for this year; her new home! Click the link below to read the full article written by Gracie Bonds Staples of the AJC. #AtlantaHabitat #BuildThriveGrow https://t.co/40xv4U3CCs",2017-11-16 15:22 +0000,656.0,12.0,0.018292682926829267,0.0,0.0,1.0,0.0,4.0,1.0,6.0,0.0,0,0,0,0,0,0,0
140,9.308669317034353e+17,https://twitter.com/AtlantaHabitat/status/930866931703435276,Special thanks to all of our volunteers who helped build alongside Consuella N. Every bit of your commitment makes a difference and an impact in the communities where we build! #AtlantaHabitat #BuildThriveGrow #Homeownership #PeoplePlusPlace https://t.co/X43JnhGmWw,2017-11-15 18:35 +0000,774.0,6.0,0.007751937984496123,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
